"date","level","name","disease","classification","i_cases"
2022-01-30,"Department","CENTRAL","DENGUE","TOTAL",2
2022-01-31,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-01-31,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-01-31,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-01-31,"Department","CENTRAL","DENGUE","TOTAL",1
2022-01-29,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-01-29,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-01-29,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-01-29,"Department","CENTRAL","DENGUE","TOTAL",1
2022-01-31,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-01-31,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-01-31,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-01-31,"Department","ASUNCION","DENGUE","TOTAL",1
2022-01-08,"Department","SAN PEDRO","DENGUE","SOSPECHOSO",1
2022-01-08,"Department","SAN PEDRO","DENGUE","CONFIRMADO",0
2022-01-08,"Department","SAN PEDRO","DENGUE","PROBABLE",0
2022-01-08,"Department","SAN PEDRO","DENGUE","TOTAL",1
2022-02-01,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-02-01,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-01,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-01,"Department","CENTRAL","DENGUE","TOTAL",2
2022-01-31,"Department","GUAIRA","DENGUE","SOSPECHOSO",1
2022-01-31,"Department","GUAIRA","DENGUE","CONFIRMADO",0
2022-01-31,"Department","GUAIRA","DENGUE","PROBABLE",0
2022-01-31,"Department","GUAIRA","DENGUE","TOTAL",1
2022-02-04,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-04,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-04,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-04,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-07,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-07,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-07,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-07,"Department","CENTRAL","DENGUE","TOTAL",1
2022-01-19,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-01-19,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-01-19,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-01-19,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-04,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-02-04,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-02-04,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-02-04,"Department","ASUNCION","DENGUE","TOTAL",1
2022-01-26,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-01-26,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-01-26,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-01-26,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-04,"Department","GUAIRA","DENGUE","SOSPECHOSO",1
2022-02-04,"Department","GUAIRA","DENGUE","CONFIRMADO",0
2022-02-04,"Department","GUAIRA","DENGUE","PROBABLE",0
2022-02-04,"Department","GUAIRA","DENGUE","TOTAL",1
2022-02-11,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-11,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-11,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-11,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-10,"Department","ASUNCION","DENGUE","SOSPECHOSO",2
2022-02-10,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-02-10,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-02-10,"Department","ASUNCION","DENGUE","TOTAL",2
2022-02-12,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-02-12,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-12,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-12,"Department","CENTRAL","DENGUE","TOTAL",2
2022-02-03,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-03,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-03,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-03,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-08,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-02-08,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-02-08,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-02-08,"Department","ASUNCION","DENGUE","TOTAL",1
2022-02-15,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",1
2022-02-15,"Department","CAAGUAZU","DENGUE","CONFIRMADO",0
2022-02-15,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-02-15,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-02-16,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-16,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-16,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-16,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-19,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-19,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-19,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-19,"Department","CENTRAL","DENGUE","TOTAL",1
2022-01-09,"Department","MISIONES","DENGUE","SOSPECHOSO",1
2022-01-09,"Department","MISIONES","DENGUE","CONFIRMADO",0
2022-01-09,"Department","MISIONES","DENGUE","PROBABLE",0
2022-01-09,"Department","MISIONES","DENGUE","TOTAL",1
2022-02-15,"Department","ASUNCION","DENGUE","SOSPECHOSO",0
2022-02-15,"Department","ASUNCION","DENGUE","CONFIRMADO",1
2022-02-15,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-02-15,"Department","ASUNCION","DENGUE","TOTAL",1
2022-02-13,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-02-13,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-02-13,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-02-13,"Department","ASUNCION","DENGUE","TOTAL",1
2022-02-09,"Department","CAAZAPA","DENGUE","SOSPECHOSO",1
2022-02-09,"Department","CAAZAPA","DENGUE","CONFIRMADO",0
2022-02-09,"Department","CAAZAPA","DENGUE","PROBABLE",0
2022-02-09,"Department","CAAZAPA","DENGUE","TOTAL",1
2022-02-08,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-02-08,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-08,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-08,"Department","CENTRAL","DENGUE","TOTAL",2
2022-02-21,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-02-21,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-02-21,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-02-21,"Department","ASUNCION","DENGUE","TOTAL",1
2022-02-19,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",1
2022-02-19,"Department","CAAGUAZU","DENGUE","CONFIRMADO",0
2022-02-19,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-02-19,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-02-22,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-02-22,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-22,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-22,"Department","CENTRAL","DENGUE","TOTAL",2
2022-02-23,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-23,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-23,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-23,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-23,"Department","MISIONES","DENGUE","SOSPECHOSO",1
2022-02-23,"Department","MISIONES","DENGUE","CONFIRMADO",0
2022-02-23,"Department","MISIONES","DENGUE","PROBABLE",0
2022-02-23,"Department","MISIONES","DENGUE","TOTAL",1
2022-02-25,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",1
2022-02-25,"Department","CAAGUAZU","DENGUE","CONFIRMADO",0
2022-02-25,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-02-25,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-02-25,"Department","CANINDEYU","DENGUE","SOSPECHOSO",1
2022-02-25,"Department","CANINDEYU","DENGUE","CONFIRMADO",0
2022-02-25,"Department","CANINDEYU","DENGUE","PROBABLE",0
2022-02-25,"Department","CANINDEYU","DENGUE","TOTAL",1
2022-02-24,"Department","CANINDEYU","DENGUE","SOSPECHOSO",1
2022-02-24,"Department","CANINDEYU","DENGUE","CONFIRMADO",0
2022-02-24,"Department","CANINDEYU","DENGUE","PROBABLE",0
2022-02-24,"Department","CANINDEYU","DENGUE","TOTAL",1
2022-02-27,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-02-27,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-27,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-27,"Department","CENTRAL","DENGUE","TOTAL",2
2022-02-20,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-02-20,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-20,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-20,"Department","CENTRAL","DENGUE","TOTAL",1
2022-02-28,"Department","CENTRAL","DENGUE","SOSPECHOSO",5
2022-02-28,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-02-28,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-02-28,"Department","CENTRAL","DENGUE","TOTAL",5
2022-03-04,"Department","CENTRAL","DENGUE","SOSPECHOSO",3
2022-03-04,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-04,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-04,"Department","CENTRAL","DENGUE","TOTAL",3
2022-03-01,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-03-01,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-01,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-01,"Department","CENTRAL","DENGUE","TOTAL",2
2022-03-02,"Department","AMAMBAY","DENGUE","SOSPECHOSO",0
2022-03-02,"Department","AMAMBAY","DENGUE","CONFIRMADO",1
2022-03-02,"Department","AMAMBAY","DENGUE","PROBABLE",0
2022-03-02,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-03-05,"Department","PTE HAYES","DENGUE","SOSPECHOSO",2
2022-03-05,"Department","PTE HAYES","DENGUE","CONFIRMADO",0
2022-03-05,"Department","PTE HAYES","DENGUE","PROBABLE",0
2022-03-05,"Department","PTE HAYES","DENGUE","TOTAL",2
2022-03-02,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",1
2022-03-02,"Department","CAAGUAZU","DENGUE","CONFIRMADO",0
2022-03-02,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-02,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-06,"Department","GUAIRA","DENGUE","SOSPECHOSO",0
2022-03-06,"Department","GUAIRA","DENGUE","CONFIRMADO",1
2022-03-06,"Department","GUAIRA","DENGUE","PROBABLE",0
2022-03-06,"Department","GUAIRA","DENGUE","TOTAL",1
2022-03-07,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-07,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-07,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-07,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-09,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-03-09,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-03-09,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-03-09,"Department","ASUNCION","DENGUE","TOTAL",1
2022-03-03,"Department","PTE HAYES","DENGUE","SOSPECHOSO",1
2022-03-03,"Department","PTE HAYES","DENGUE","CONFIRMADO",0
2022-03-03,"Department","PTE HAYES","DENGUE","PROBABLE",0
2022-03-03,"Department","PTE HAYES","DENGUE","TOTAL",1
2022-02-22,"Department","PTE HAYES","DENGUE","SOSPECHOSO",0
2022-02-22,"Department","PTE HAYES","DENGUE","CONFIRMADO",1
2022-02-22,"Department","PTE HAYES","DENGUE","PROBABLE",0
2022-02-22,"Department","PTE HAYES","DENGUE","TOTAL",1
2022-03-07,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-07,"Department","CAAGUAZU","DENGUE","CONFIRMADO",1
2022-03-07,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-07,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-03,"Department","ALTO PARANA","DENGUE","SOSPECHOSO",1
2022-03-03,"Department","ALTO PARANA","DENGUE","CONFIRMADO",0
2022-03-03,"Department","ALTO PARANA","DENGUE","PROBABLE",0
2022-03-03,"Department","ALTO PARANA","DENGUE","TOTAL",1
2022-03-08,"Department","GUAIRA","DENGUE","SOSPECHOSO",1
2022-03-08,"Department","GUAIRA","DENGUE","CONFIRMADO",0
2022-03-08,"Department","GUAIRA","DENGUE","PROBABLE",0
2022-03-08,"Department","GUAIRA","DENGUE","TOTAL",1
2022-03-09,"Department","AMAMBAY","DENGUE","SOSPECHOSO",0
2022-03-09,"Department","AMAMBAY","DENGUE","CONFIRMADO",0
2022-03-09,"Department","AMAMBAY","DENGUE","PROBABLE",1
2022-03-09,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-02-23,"Department","PTE HAYES","DENGUE","SOSPECHOSO",1
2022-02-23,"Department","PTE HAYES","DENGUE","CONFIRMADO",0
2022-02-23,"Department","PTE HAYES","DENGUE","PROBABLE",0
2022-02-23,"Department","PTE HAYES","DENGUE","TOTAL",1
2022-03-05,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",1
2022-03-05,"Department","CAAGUAZU","DENGUE","CONFIRMADO",0
2022-03-05,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-05,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-02-23,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-02-23,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-02-23,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-02-23,"Department","ASUNCION","DENGUE","TOTAL",1
2022-03-06,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-06,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-06,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-06,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-15,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-03-15,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-03-15,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-03-15,"Department","ASUNCION","DENGUE","TOTAL",1
2022-03-10,"Department","CANINDEYU","DENGUE","SOSPECHOSO",1
2022-03-10,"Department","CANINDEYU","DENGUE","CONFIRMADO",0
2022-03-10,"Department","CANINDEYU","DENGUE","PROBABLE",0
2022-03-10,"Department","CANINDEYU","DENGUE","TOTAL",1
2022-03-17,"Department","ASUNCION","DENGUE","SOSPECHOSO",2
2022-03-17,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-03-17,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-03-17,"Department","ASUNCION","DENGUE","TOTAL",2
2022-03-11,"Department","CANINDEYU","DENGUE","SOSPECHOSO",1
2022-03-11,"Department","CANINDEYU","DENGUE","CONFIRMADO",0
2022-03-11,"Department","CANINDEYU","DENGUE","PROBABLE",0
2022-03-11,"Department","CANINDEYU","DENGUE","TOTAL",1
2022-03-20,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-20,"Department","CAAGUAZU","DENGUE","CONFIRMADO",2
2022-03-20,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-20,"Department","CAAGUAZU","DENGUE","TOTAL",2
2022-03-14,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-14,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-14,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-14,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-18,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-18,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-18,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-18,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-12,"Department","CONCEPCION","DENGUE","SOSPECHOSO",1
2022-03-12,"Department","CONCEPCION","DENGUE","CONFIRMADO",0
2022-03-12,"Department","CONCEPCION","DENGUE","PROBABLE",0
2022-03-12,"Department","CONCEPCION","DENGUE","TOTAL",1
2022-03-14,"Department","CONCEPCION","DENGUE","SOSPECHOSO",1
2022-03-14,"Department","CONCEPCION","DENGUE","CONFIRMADO",0
2022-03-14,"Department","CONCEPCION","DENGUE","PROBABLE",0
2022-03-14,"Department","CONCEPCION","DENGUE","TOTAL",1
2022-03-09,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-09,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-09,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-09,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-20,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-03-20,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-03-20,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-03-20,"Department","ASUNCION","DENGUE","TOTAL",1
2022-03-21,"Department","AMAMBAY","DENGUE","SOSPECHOSO",0
2022-03-21,"Department","AMAMBAY","DENGUE","CONFIRMADO",1
2022-03-21,"Department","AMAMBAY","DENGUE","PROBABLE",0
2022-03-21,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-03-19,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-03-19,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-19,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-19,"Department","CENTRAL","DENGUE","TOTAL",2
2022-03-22,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-22,"Department","CAAGUAZU","DENGUE","CONFIRMADO",0
2022-03-22,"Department","CAAGUAZU","DENGUE","PROBABLE",1
2022-03-22,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-09,"Department","PTE HAYES","DENGUE","SOSPECHOSO",1
2022-03-09,"Department","PTE HAYES","DENGUE","CONFIRMADO",0
2022-03-09,"Department","PTE HAYES","DENGUE","PROBABLE",0
2022-03-09,"Department","PTE HAYES","DENGUE","TOTAL",1
2022-03-08,"Department","PTE HAYES","DENGUE","SOSPECHOSO",1
2022-03-08,"Department","PTE HAYES","DENGUE","CONFIRMADO",0
2022-03-08,"Department","PTE HAYES","DENGUE","PROBABLE",0
2022-03-08,"Department","PTE HAYES","DENGUE","TOTAL",1
2022-03-15,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-03-15,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-15,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-15,"Department","CENTRAL","DENGUE","TOTAL",2
2022-03-23,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-03-23,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-03-23,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-03-23,"Department","ASUNCION","DENGUE","TOTAL",1
2022-03-21,"Department","CENTRAL","DENGUE","SOSPECHOSO",3
2022-03-21,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-21,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-21,"Department","CENTRAL","DENGUE","TOTAL",3
2022-03-24,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-24,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-24,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-24,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-10,"Department","AMAMBAY","DENGUE","SOSPECHOSO",1
2022-03-10,"Department","AMAMBAY","DENGUE","CONFIRMADO",0
2022-03-10,"Department","AMAMBAY","DENGUE","PROBABLE",0
2022-03-10,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-03-23,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-23,"Department","CENTRAL","DENGUE","CONFIRMADO",1
2022-03-23,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-23,"Department","CENTRAL","DENGUE","TOTAL",2
2022-03-26,"Department","AMAMBAY","DENGUE","SOSPECHOSO",0
2022-03-26,"Department","AMAMBAY","DENGUE","CONFIRMADO",1
2022-03-26,"Department","AMAMBAY","DENGUE","PROBABLE",0
2022-03-26,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-03-24,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-24,"Department","CAAGUAZU","DENGUE","CONFIRMADO",1
2022-03-24,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-24,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-25,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-25,"Department","CAAGUAZU","DENGUE","CONFIRMADO",1
2022-03-25,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-25,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-25,"Department","CENTRAL","DENGUE","SOSPECHOSO",3
2022-03-25,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-25,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-25,"Department","CENTRAL","DENGUE","TOTAL",3
2022-03-26,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-26,"Department","CAAGUAZU","DENGUE","CONFIRMADO",1
2022-03-26,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-26,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-28,"Department","CENTRAL","DENGUE","SOSPECHOSO",3
2022-03-28,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-28,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-28,"Department","CENTRAL","DENGUE","TOTAL",3
2022-03-10,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-10,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-10,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-10,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-28,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-28,"Department","CAAGUAZU","DENGUE","CONFIRMADO",1
2022-03-28,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-28,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-20,"Department","CENTRAL","DENGUE","SOSPECHOSO",2
2022-03-20,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-20,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-20,"Department","CENTRAL","DENGUE","TOTAL",2
2022-03-26,"Department","CENTRAL","DENGUE","SOSPECHOSO",1
2022-03-26,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-26,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-26,"Department","CENTRAL","DENGUE","TOTAL",1
2022-03-22,"Department","CENTRAL","DENGUE","SOSPECHOSO",3
2022-03-22,"Department","CENTRAL","DENGUE","CONFIRMADO",0
2022-03-22,"Department","CENTRAL","DENGUE","PROBABLE",0
2022-03-22,"Department","CENTRAL","DENGUE","TOTAL",3
2022-03-06,"Department","ASUNCION","DENGUE","SOSPECHOSO",2
2022-03-06,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-03-06,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-03-06,"Department","ASUNCION","DENGUE","TOTAL",2
2022-03-28,"Department","AMAMBAY","DENGUE","SOSPECHOSO",0
2022-03-28,"Department","AMAMBAY","DENGUE","CONFIRMADO",1
2022-03-28,"Department","AMAMBAY","DENGUE","PROBABLE",0
2022-03-28,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-03-30,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-03-30,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-03-30,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-03-30,"Department","ASUNCION","DENGUE","TOTAL",1
2022-04-01,"Department","AMAMBAY","DENGUE","SOSPECHOSO",1
2022-04-01,"Department","AMAMBAY","DENGUE","CONFIRMADO",2
2022-04-01,"Department","AMAMBAY","DENGUE","PROBABLE",0
2022-04-01,"Department","AMAMBAY","DENGUE","TOTAL",3
2022-03-27,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-27,"Department","CAAGUAZU","DENGUE","CONFIRMADO",1
2022-03-27,"Department","CAAGUAZU","DENGUE","PROBABLE",0
2022-03-27,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-03-23,"Department","CAAGUAZU","DENGUE","SOSPECHOSO",0
2022-03-23,"Department","CAAGUAZU","DENGUE","CONFIRMADO",0
2022-03-23,"Department","CAAGUAZU","DENGUE","PROBABLE",1
2022-03-23,"Department","CAAGUAZU","DENGUE","TOTAL",1
2022-04-03,"Department","ASUNCION","DENGUE","SOSPECHOSO",1
2022-04-03,"Department","ASUNCION","DENGUE","CONFIRMADO",0
2022-04-03,"Department","ASUNCION","DENGUE","PROBABLE",0
2022-04-03,"Department","ASUNCION","DENGUE","TOTAL",1
2022-04-02,"Department","AMAMBAY","DENGUE","SOSPECHOSO",0
2022-04-02,"Department","AMAMBAY","DENGUE","CONFIRMADO",1
2022-04-02,"Department","AMAMBAY","DENGUE","PROBABLE",0
2022-04-02,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-03-30,"Department","AMAMBAY","DENGUE","SOSPECHOSO",0
2022-03-30,"Department","AMAMBAY","DENGUE","CONFIRMADO",0
2022-03-30,"Department","AMAMBAY","DENGUE","PROBABLE",1
2022-03-30,"Department","AMAMBAY","DENGUE","TOTAL",1
2022-04-03,"Department","CENTRAL","DENGUE","SOSPECHOSO",3
2022-04-03,"Department","CENTRAL","DENGUE","CONFIRMADO",1
2022-04-03,"Department","CENTRAL","DENGUE","PROBABLE",0
