"date","name","level","disease","classification","i_cases"
2022-01-29,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-01-29,"PTE HAYES","Department","DENGUE","SOSPECHOSO",1
2022-01-29,"PTE HAYES","Department","DENGUE","TOTAL",1
2022-01-29,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-01-29,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-01-29,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
2022-01-29,"SAN PEDRO","Department","DENGUE","TOTAL",0
2022-02-05,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-05,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-05,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-05,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",0
2022-02-05,"ASUNCION","Department","DENGUE","CONFIRMADO",0
2022-02-05,"ASUNCION","Department","DENGUE","PROBABLE",0
2022-02-05,"ASUNCION","Department","DENGUE","SOSPECHOSO",2
2022-02-05,"ASUNCION","Department","DENGUE","TOTAL",2
2022-02-05,"CAAGUAZU","Department","DENGUE","CONFIRMADO",0
2022-02-05,"CAAGUAZU","Department","DENGUE","PROBABLE",0
2022-02-05,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",0
2022-02-05,"CAAGUAZU","Department","DENGUE","TOTAL",0
2022-02-05,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2022-02-05,"CAAZAPA","Department","DENGUE","PROBABLE",0
2022-02-05,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2022-02-05,"CAAZAPA","Department","DENGUE","TOTAL",0
2022-02-05,"CANINDEYU","Department","DENGUE","CONFIRMADO",0
2022-02-05,"CANINDEYU","Department","DENGUE","PROBABLE",0
2022-02-05,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2022-02-05,"CANINDEYU","Department","DENGUE","TOTAL",0
2022-02-05,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-05,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-05,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-05,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",1
2022-02-05,"CENTRAL","Department","DENGUE","CONFIRMADO",0
2022-02-05,"CENTRAL","Department","DENGUE","PROBABLE",0
2022-02-05,"CENTRAL","Department","DENGUE","SOSPECHOSO",7
2022-02-05,"CENTRAL","Department","DENGUE","TOTAL",7
2022-02-05,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-05,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-05,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-05,"Centro est","Eje","CHIKUNGUNYA","TOTAL",1
2022-02-05,"Centro est","Eje","DENGUE","CONFIRMADO",0
2022-02-05,"Centro est","Eje","DENGUE","PROBABLE",0
2022-02-05,"Centro est","Eje","DENGUE","SOSPECHOSO",3
2022-02-05,"Centro est","Eje","DENGUE","TOTAL",3
2022-02-05,"Centro norte","Eje","DENGUE","CONFIRMADO",0
2022-02-05,"Centro norte","Eje","DENGUE","PROBABLE",0
2022-02-05,"Centro norte","Eje","DENGUE","SOSPECHOSO",1
2022-02-05,"Centro norte","Eje","DENGUE","TOTAL",1
2022-02-05,"Centro sur","Eje","DENGUE","CONFIRMADO",0
2022-02-05,"Centro sur","Eje","DENGUE","PROBABLE",0
2022-02-05,"Centro sur","Eje","DENGUE","SOSPECHOSO",0
2022-02-05,"Centro sur","Eje","DENGUE","TOTAL",0
2022-02-05,"Chaco","Eje","DENGUE","CONFIRMADO",0
2022-02-05,"Chaco","Eje","DENGUE","PROBABLE",0
2022-02-05,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2022-02-05,"Chaco","Eje","DENGUE","TOTAL",0
2022-02-05,"CONCEPCION","Department","DENGUE","CONFIRMADO",0
2022-02-05,"CONCEPCION","Department","DENGUE","PROBABLE",0
2022-02-05,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2022-02-05,"CONCEPCION","Department","DENGUE","TOTAL",0
2022-02-05,"CORDILLERA","Department","DENGUE","CONFIRMADO",0
2022-02-05,"CORDILLERA","Department","DENGUE","PROBABLE",0
2022-02-05,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2022-02-05,"CORDILLERA","Department","DENGUE","TOTAL",0
2022-02-05,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-05,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-05,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-05,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",1
2022-02-05,"GUAIRA","Department","DENGUE","CONFIRMADO",0
2022-02-05,"GUAIRA","Department","DENGUE","PROBABLE",0
2022-02-05,"GUAIRA","Department","DENGUE","SOSPECHOSO",3
2022-02-05,"GUAIRA","Department","DENGUE","TOTAL",3
2022-02-05,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-05,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-05,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-05,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",1
2022-02-05,"Metropolitano","Eje","DENGUE","CONFIRMADO",0
2022-02-05,"Metropolitano","Eje","DENGUE","PROBABLE",0
2022-02-05,"Metropolitano","Eje","DENGUE","SOSPECHOSO",9
2022-02-05,"Metropolitano","Eje","DENGUE","TOTAL",9
2022-02-05,"MISIONES","Department","DENGUE","CONFIRMADO",0
2022-02-05,"MISIONES","Department","DENGUE","PROBABLE",0
2022-02-05,"MISIONES","Department","DENGUE","SOSPECHOSO",0
2022-02-05,"MISIONES","Department","DENGUE","TOTAL",0
2022-02-05,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",0
2022-02-05,"Paraguay","National","CHIKUNGUNYA","PROBABLE",0
2022-02-05,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",2
2022-02-05,"Paraguay","National","CHIKUNGUNYA","TOTAL",2
2022-02-05,"Paraguay","National","DENGUE","CONFIRMADO",0
2022-02-05,"Paraguay","National","DENGUE","PROBABLE",0
2022-02-05,"Paraguay","National","DENGUE","SOSPECHOSO",13
2022-02-05,"Paraguay","National","DENGUE","TOTAL",13
2022-02-05,"PTE HAYES","Department","DENGUE","CONFIRMADO",0
2022-02-05,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-02-05,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2022-02-05,"PTE HAYES","Department","DENGUE","TOTAL",0
2022-02-05,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-02-05,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-02-05,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",1
2022-02-05,"SAN PEDRO","Department","DENGUE","TOTAL",1
2022-02-12,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-12,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-12,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-12,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",0
2022-02-12,"ASUNCION","Department","DENGUE","CONFIRMADO",0
2022-02-12,"ASUNCION","Department","DENGUE","PROBABLE",0
2022-02-12,"ASUNCION","Department","DENGUE","SOSPECHOSO",3
2022-02-12,"ASUNCION","Department","DENGUE","TOTAL",3
2022-02-12,"CAAGUAZU","Department","DENGUE","CONFIRMADO",0
2022-02-12,"CAAGUAZU","Department","DENGUE","PROBABLE",0
2022-02-12,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"CAAGUAZU","Department","DENGUE","TOTAL",0
2022-02-12,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2022-02-12,"CAAZAPA","Department","DENGUE","PROBABLE",0
2022-02-12,"CAAZAPA","Department","DENGUE","SOSPECHOSO",1
2022-02-12,"CAAZAPA","Department","DENGUE","TOTAL",1
2022-02-12,"CANINDEYU","Department","DENGUE","CONFIRMADO",0
2022-02-12,"CANINDEYU","Department","DENGUE","PROBABLE",0
2022-02-12,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"CANINDEYU","Department","DENGUE","TOTAL",0
2022-02-12,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-12,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-12,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-12,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",1
2022-02-12,"CENTRAL","Department","DENGUE","CONFIRMADO",0
2022-02-12,"CENTRAL","Department","DENGUE","PROBABLE",0
2022-02-12,"CENTRAL","Department","DENGUE","SOSPECHOSO",6
2022-02-12,"CENTRAL","Department","DENGUE","TOTAL",6
2022-02-12,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-12,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-12,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-12,"Centro est","Eje","CHIKUNGUNYA","TOTAL",0
2022-02-12,"Centro est","Eje","DENGUE","CONFIRMADO",0
2022-02-12,"Centro est","Eje","DENGUE","PROBABLE",0
2022-02-12,"Centro est","Eje","DENGUE","SOSPECHOSO",1
2022-02-12,"Centro est","Eje","DENGUE","TOTAL",1
2022-02-12,"Centro norte","Eje","DENGUE","CONFIRMADO",0
2022-02-12,"Centro norte","Eje","DENGUE","PROBABLE",0
2022-02-12,"Centro norte","Eje","DENGUE","SOSPECHOSO",0
2022-02-12,"Centro norte","Eje","DENGUE","TOTAL",0
2022-02-12,"Centro sur","Eje","DENGUE","CONFIRMADO",0
2022-02-12,"Centro sur","Eje","DENGUE","PROBABLE",0
2022-02-12,"Centro sur","Eje","DENGUE","SOSPECHOSO",0
2022-02-12,"Centro sur","Eje","DENGUE","TOTAL",0
2022-02-12,"Chaco","Eje","DENGUE","CONFIRMADO",0
2022-02-12,"Chaco","Eje","DENGUE","PROBABLE",0
2022-02-12,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2022-02-12,"Chaco","Eje","DENGUE","TOTAL",0
2022-02-12,"CONCEPCION","Department","DENGUE","CONFIRMADO",0
2022-02-12,"CONCEPCION","Department","DENGUE","PROBABLE",0
2022-02-12,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"CONCEPCION","Department","DENGUE","TOTAL",0
2022-02-12,"CORDILLERA","Department","DENGUE","CONFIRMADO",0
2022-02-12,"CORDILLERA","Department","DENGUE","PROBABLE",0
2022-02-12,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"CORDILLERA","Department","DENGUE","TOTAL",0
2022-02-12,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-12,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-12,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-12,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",0
2022-02-12,"GUAIRA","Department","DENGUE","CONFIRMADO",0
2022-02-12,"GUAIRA","Department","DENGUE","PROBABLE",0
2022-02-12,"GUAIRA","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"GUAIRA","Department","DENGUE","TOTAL",0
2022-02-12,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-12,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-12,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-12,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",1
2022-02-12,"Metropolitano","Eje","DENGUE","CONFIRMADO",0
2022-02-12,"Metropolitano","Eje","DENGUE","PROBABLE",0
2022-02-12,"Metropolitano","Eje","DENGUE","SOSPECHOSO",9
2022-02-12,"Metropolitano","Eje","DENGUE","TOTAL",9
2022-02-12,"MISIONES","Department","DENGUE","CONFIRMADO",0
2022-02-12,"MISIONES","Department","DENGUE","PROBABLE",0
2022-02-12,"MISIONES","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"MISIONES","Department","DENGUE","TOTAL",0
2022-02-12,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",0
2022-02-12,"Paraguay","National","CHIKUNGUNYA","PROBABLE",0
2022-02-12,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-12,"Paraguay","National","CHIKUNGUNYA","TOTAL",1
2022-02-12,"Paraguay","National","DENGUE","CONFIRMADO",0
2022-02-12,"Paraguay","National","DENGUE","PROBABLE",0
2022-02-12,"Paraguay","National","DENGUE","SOSPECHOSO",10
2022-02-12,"Paraguay","National","DENGUE","TOTAL",10
2022-02-12,"PTE HAYES","Department","DENGUE","CONFIRMADO",0
2022-02-12,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-02-12,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"PTE HAYES","Department","DENGUE","TOTAL",0
2022-02-12,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-02-12,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-02-12,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
2022-02-12,"SAN PEDRO","Department","DENGUE","TOTAL",0
2022-02-19,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-19,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-19,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-19,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",0
2022-02-19,"ASUNCION","Department","DENGUE","CONFIRMADO",1
2022-02-19,"ASUNCION","Department","DENGUE","PROBABLE",0
2022-02-19,"ASUNCION","Department","DENGUE","SOSPECHOSO",1
2022-02-19,"ASUNCION","Department","DENGUE","TOTAL",2
2022-02-19,"CAAGUAZU","Department","DENGUE","CONFIRMADO",0
2022-02-19,"CAAGUAZU","Department","DENGUE","PROBABLE",0
2022-02-19,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",2
2022-02-19,"CAAGUAZU","Department","DENGUE","TOTAL",2
2022-02-19,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2022-02-19,"CAAZAPA","Department","DENGUE","PROBABLE",0
2022-02-19,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"CAAZAPA","Department","DENGUE","TOTAL",0
2022-02-19,"CANINDEYU","Department","DENGUE","CONFIRMADO",0
2022-02-19,"CANINDEYU","Department","DENGUE","PROBABLE",0
2022-02-19,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"CANINDEYU","Department","DENGUE","TOTAL",0
2022-02-19,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-19,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-19,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-19,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",0
2022-02-19,"CENTRAL","Department","DENGUE","CONFIRMADO",0
2022-02-19,"CENTRAL","Department","DENGUE","PROBABLE",0
2022-02-19,"CENTRAL","Department","DENGUE","SOSPECHOSO",2
2022-02-19,"CENTRAL","Department","DENGUE","TOTAL",2
2022-02-19,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-19,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-19,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-19,"Centro est","Eje","CHIKUNGUNYA","TOTAL",0
2022-02-19,"Centro est","Eje","DENGUE","CONFIRMADO",0
2022-02-19,"Centro est","Eje","DENGUE","PROBABLE",0
2022-02-19,"Centro est","Eje","DENGUE","SOSPECHOSO",2
2022-02-19,"Centro est","Eje","DENGUE","TOTAL",2
2022-02-19,"Centro norte","Eje","DENGUE","CONFIRMADO",0
2022-02-19,"Centro norte","Eje","DENGUE","PROBABLE",0
2022-02-19,"Centro norte","Eje","DENGUE","SOSPECHOSO",0
2022-02-19,"Centro norte","Eje","DENGUE","TOTAL",0
2022-02-19,"Centro sur","Eje","DENGUE","CONFIRMADO",0
2022-02-19,"Centro sur","Eje","DENGUE","PROBABLE",0
2022-02-19,"Centro sur","Eje","DENGUE","SOSPECHOSO",0
2022-02-19,"Centro sur","Eje","DENGUE","TOTAL",0
2022-02-19,"Chaco","Eje","DENGUE","CONFIRMADO",0
2022-02-19,"Chaco","Eje","DENGUE","PROBABLE",0
2022-02-19,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2022-02-19,"Chaco","Eje","DENGUE","TOTAL",0
2022-02-19,"CONCEPCION","Department","DENGUE","CONFIRMADO",0
2022-02-19,"CONCEPCION","Department","DENGUE","PROBABLE",0
2022-02-19,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"CONCEPCION","Department","DENGUE","TOTAL",0
2022-02-19,"CORDILLERA","Department","DENGUE","CONFIRMADO",0
2022-02-19,"CORDILLERA","Department","DENGUE","PROBABLE",0
2022-02-19,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"CORDILLERA","Department","DENGUE","TOTAL",0
2022-02-19,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-19,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-19,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-19,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",0
2022-02-19,"GUAIRA","Department","DENGUE","CONFIRMADO",0
2022-02-19,"GUAIRA","Department","DENGUE","PROBABLE",0
2022-02-19,"GUAIRA","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"GUAIRA","Department","DENGUE","TOTAL",0
2022-02-19,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-19,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-19,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-19,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",0
2022-02-19,"Metropolitano","Eje","DENGUE","CONFIRMADO",1
2022-02-19,"Metropolitano","Eje","DENGUE","PROBABLE",0
2022-02-19,"Metropolitano","Eje","DENGUE","SOSPECHOSO",3
2022-02-19,"Metropolitano","Eje","DENGUE","TOTAL",4
2022-02-19,"MISIONES","Department","DENGUE","CONFIRMADO",0
2022-02-19,"MISIONES","Department","DENGUE","PROBABLE",0
2022-02-19,"MISIONES","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"MISIONES","Department","DENGUE","TOTAL",0
2022-02-19,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",0
2022-02-19,"Paraguay","National","CHIKUNGUNYA","PROBABLE",0
2022-02-19,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-19,"Paraguay","National","CHIKUNGUNYA","TOTAL",0
2022-02-19,"Paraguay","National","DENGUE","CONFIRMADO",1
2022-02-19,"Paraguay","National","DENGUE","PROBABLE",0
2022-02-19,"Paraguay","National","DENGUE","SOSPECHOSO",5
2022-02-19,"Paraguay","National","DENGUE","TOTAL",6
2022-02-19,"PTE HAYES","Department","DENGUE","CONFIRMADO",0
2022-02-19,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-02-19,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"PTE HAYES","Department","DENGUE","TOTAL",0
2022-02-19,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-02-19,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-02-19,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
2022-02-19,"SAN PEDRO","Department","DENGUE","TOTAL",0
2022-02-26,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",1
2022-02-26,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-26,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",1
2022-02-26,"ASUNCION","Department","DENGUE","CONFIRMADO",0
2022-02-26,"ASUNCION","Department","DENGUE","PROBABLE",0
2022-02-26,"ASUNCION","Department","DENGUE","SOSPECHOSO",2
2022-02-26,"ASUNCION","Department","DENGUE","TOTAL",2
2022-02-26,"CAAGUAZU","Department","DENGUE","CONFIRMADO",0
2022-02-26,"CAAGUAZU","Department","DENGUE","PROBABLE",0
2022-02-26,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",1
2022-02-26,"CAAGUAZU","Department","DENGUE","TOTAL",1
2022-02-26,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2022-02-26,"CAAZAPA","Department","DENGUE","PROBABLE",0
2022-02-26,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2022-02-26,"CAAZAPA","Department","DENGUE","TOTAL",0
2022-02-26,"CANINDEYU","Department","DENGUE","CONFIRMADO",0
2022-02-26,"CANINDEYU","Department","DENGUE","PROBABLE",0
2022-02-26,"CANINDEYU","Department","DENGUE","SOSPECHOSO",2
2022-02-26,"CANINDEYU","Department","DENGUE","TOTAL",2
2022-02-26,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-26,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-26,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",0
2022-02-26,"CENTRAL","Department","DENGUE","CONFIRMADO",0
2022-02-26,"CENTRAL","Department","DENGUE","PROBABLE",0
2022-02-26,"CENTRAL","Department","DENGUE","SOSPECHOSO",4
2022-02-26,"CENTRAL","Department","DENGUE","TOTAL",4
2022-02-26,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-26,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-26,"Centro est","Eje","CHIKUNGUNYA","TOTAL",0
2022-02-26,"Centro est","Eje","DENGUE","CONFIRMADO",0
2022-02-26,"Centro est","Eje","DENGUE","PROBABLE",0
2022-02-26,"Centro est","Eje","DENGUE","SOSPECHOSO",1
2022-02-26,"Centro est","Eje","DENGUE","TOTAL",1
2022-02-26,"Centro norte","Eje","DENGUE","CONFIRMADO",0
2022-02-26,"Centro norte","Eje","DENGUE","PROBABLE",0
2022-02-26,"Centro norte","Eje","DENGUE","SOSPECHOSO",2
2022-02-26,"Centro norte","Eje","DENGUE","TOTAL",2
2022-02-26,"Centro sur","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-02-26,"Centro sur","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"Centro sur","Eje","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-26,"Centro sur","Eje","CHIKUNGUNYA","TOTAL",1
2022-02-26,"Centro sur","Eje","DENGUE","CONFIRMADO",0
2022-02-26,"Centro sur","Eje","DENGUE","PROBABLE",0
2022-02-26,"Centro sur","Eje","DENGUE","SOSPECHOSO",1
2022-02-26,"Centro sur","Eje","DENGUE","TOTAL",1
2022-02-26,"Chaco","Eje","DENGUE","CONFIRMADO",1
2022-02-26,"Chaco","Eje","DENGUE","PROBABLE",0
2022-02-26,"Chaco","Eje","DENGUE","SOSPECHOSO",1
2022-02-26,"Chaco","Eje","DENGUE","TOTAL",2
2022-02-26,"CONCEPCION","Department","DENGUE","CONFIRMADO",0
2022-02-26,"CONCEPCION","Department","DENGUE","PROBABLE",0
2022-02-26,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2022-02-26,"CONCEPCION","Department","DENGUE","TOTAL",0
2022-02-26,"CORDILLERA","Department","DENGUE","CONFIRMADO",0
2022-02-26,"CORDILLERA","Department","DENGUE","PROBABLE",0
2022-02-26,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2022-02-26,"CORDILLERA","Department","DENGUE","TOTAL",0
2022-02-26,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-26,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-26,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",0
2022-02-26,"GUAIRA","Department","DENGUE","CONFIRMADO",0
2022-02-26,"GUAIRA","Department","DENGUE","PROBABLE",0
2022-02-26,"GUAIRA","Department","DENGUE","SOSPECHOSO",0
2022-02-26,"GUAIRA","Department","DENGUE","TOTAL",0
2022-02-26,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",1
2022-02-26,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-02-26,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",1
2022-02-26,"Metropolitano","Eje","DENGUE","CONFIRMADO",0
2022-02-26,"Metropolitano","Eje","DENGUE","PROBABLE",0
2022-02-26,"Metropolitano","Eje","DENGUE","SOSPECHOSO",6
2022-02-26,"Metropolitano","Eje","DENGUE","TOTAL",6
2022-02-26,"MISIONES","Department","DENGUE","CONFIRMADO",0
2022-02-26,"MISIONES","Department","DENGUE","PROBABLE",0
2022-02-26,"MISIONES","Department","DENGUE","SOSPECHOSO",1
2022-02-26,"MISIONES","Department","DENGUE","TOTAL",1
2022-02-26,"PARAGUARI","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-02-26,"PARAGUARI","Department","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"PARAGUARI","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-26,"PARAGUARI","Department","CHIKUNGUNYA","TOTAL",1
2022-02-26,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",1
2022-02-26,"Paraguay","National","CHIKUNGUNYA","PROBABLE",0
2022-02-26,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",1
2022-02-26,"Paraguay","National","CHIKUNGUNYA","TOTAL",2
2022-02-26,"Paraguay","National","DENGUE","CONFIRMADO",1
2022-02-26,"Paraguay","National","DENGUE","PROBABLE",0
2022-02-26,"Paraguay","National","DENGUE","SOSPECHOSO",11
2022-02-26,"Paraguay","National","DENGUE","TOTAL",12
2022-02-26,"PTE HAYES","Department","DENGUE","CONFIRMADO",1
2022-02-26,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-02-26,"PTE HAYES","Department","DENGUE","SOSPECHOSO",1
2022-02-26,"PTE HAYES","Department","DENGUE","TOTAL",2
2022-02-26,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-02-26,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-02-26,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
